image_id,basil_pixels,coverage_fraction,mean_R,mean_G,mean_B,std_R,std_G,std_B,mean_hue_deg,mean_saturation,mean_value,std_saturation,std_value,mean_lab_L,mean_lab_a,mean_lab_b,freshness_index
exp2_day(2)_pot(5)_plant(7)_top,22625.0,0.0018556081769127404,63.77750276243094,67.28733701657458,32.443491712707186,21.06005299128771,19.011841639404224,21.285454794740925,66.00459668508287,146.41988950276243,67.5364861878453,59.83247443214053,19.207031551577334,69.55354696132596,-7.4921546961326015,19.8369502762431,0.3039877302175057
