image_id,basil_pixels,coverage_fraction,mean_R,mean_G,mean_B,std_R,std_G,std_B,mean_hue_deg,mean_saturation,mean_value,std_saturation,std_value,mean_lab_L,mean_lab_a,mean_lab_b,freshness_index
exp2_day(2)_pot(5)_plant(6)_top,24151.0,0.0019807643350550097,86.37766552109643,87.92074862324542,54.73661546105751,38.211947965003375,35.61233651974493,37.425428932412416,63.08707713966295,120.36834913668172,88.5972837563662,62.34261727038983,36.097315079206645,91.68030309303963,-6.45314893793217,18.732971719597543,0.2972272536206523
