image_id,basil_pixels,coverage_fraction,mean_R,mean_G,mean_B,std_R,std_G,std_B,mean_hue_deg,mean_saturation,mean_value,std_saturation,std_value,mean_lab_L,mean_lab_a,mean_lab_b,freshness_index
exp2_day(1)_pot(6)_plant(3)_top,102475.0,0.008404572284160578,50.00669431568675,60.70485484264455,24.295379360819712,25.907033938519344,22.9250233400633,21.3806528614289,78.93339838985118,167.21941937057818,60.72761161258843,51.54052348319491,22.971711195020333,60.2866747987314,-11.190309831666255,19.965240302512797,0.32608694996459975
