image_id,basil_pixels,coverage_fraction,mean_R,mean_G,mean_B,std_R,std_G,std_B,mean_hue_deg,mean_saturation,mean_value,std_saturation,std_value,mean_lab_L,mean_lab_a,mean_lab_b,freshness_index
exp2_day(0)_pot(6)_plant(3)_top,444282.0,0.03643815743890148,54.75091270859499,74.01080169802063,15.144858445761926,14.710384443348865,14.89420219864709,12.92926828422111,79.80897718115972,207.9302672626845,74.01092999491314,30.750507473436567,14.894785041846623,73.11029481275406,-17.46468009057311,30.578204833866778,0.39410584704883794
