image_id,basil_pixels,coverage_fraction,mean_R,mean_G,mean_B,std_R,std_G,std_B,mean_hue_deg,mean_saturation,mean_value,std_saturation,std_value,mean_lab_L,mean_lab_a,mean_lab_b,freshness_index
exp2_day(0)_pot(6)_plant(6)_top,98313.0,0.008063222395439657,48.554463804379886,65.5617161514754,11.36566883321636,20.69957083620265,19.074513070776653,20.100684439368766,78.83346047826839,220.5198396956659,65.58780629214854,41.79595810833488,19.16725926669594,64.188510166509,-15.937892242124647,28.159653352049077,0.4044094709303775
