image_id,basil_pixels,coverage_fraction,mean_R,mean_G,mean_B,std_R,std_G,std_B,mean_hue_deg,mean_saturation,mean_value,std_saturation,std_value,mean_lab_L,mean_lab_a,mean_lab_b,freshness_index
exp2_day(5)_pot(6)_plant(5)_top,109970.0,0.009019280937683715,63.40220060016368,66.85539692643448,29.825707011003,27.38006021282401,26.026862076146422,27.02863039817959,65.05326907338365,160.18718741474947,67.1405656088024,56.543986451352325,26.353436595878193,68.585432390652,-7.760534691279446,21.110802946258076,0.32289987136862697
